"TIME","Country","Interest_Rate","Cluster"
2019-07-01,"Israel",0.268126,1
2019-07-01,"South Africa",7.035217,3
2019-07-01,"Colombia",4.47,3
2019-07-01,"Latvia",-0.3649,1
2019-07-01,"Euro area",-0.3649,4
2019-07-01,"Lithuania",-0.3649,1
2019-07-01,"Romania",3.143913,3
2019-08-01,"Australia",0.98,1
2019-08-01,"Austria",-0.4077,4
2019-08-01,"Belgium",-0.4077,4
2019-08-01,"Canada",1.840029,4
2019-08-01,"Czechia",2.143333,4
2019-08-01,"Denmark",-0.4309091,4
2019-08-01,"Finland",-0.4077,4
2019-08-01,"France",-0.4077,4
2019-08-01,"Germany",-0.4077,4
2019-08-01,"Greece",-0.4077,4
2019-08-01,"Iceland",4.2,3
2019-08-01,"Ireland",-0.4077,4
2019-08-01,"Italy",-0.4077,4
2019-08-01,"Korea",1.49,1
2019-08-01,"Luxembourg",-0.4077,4
2019-08-01,"Mexico",8.33,3
2019-08-01,"Netherlands",-0.4077,4
2019-08-01,"New Zealand",1.25,1
2019-08-01,"Norway",1.61,1
2019-08-01,"Poland",1.72,3
2019-08-01,"Portugal",-0.4077,4
2019-08-01,"Slovak Republic",-0.4077,1
2019-08-01,"Spain",-0.4077,4
2019-08-01,"Sweden",-0.4278,4
2019-08-01,"Switzerland",-0.68,4
2019-08-01,"United Kingdom",0.76,1
2019-08-01,"United States",2.06,4
2019-08-01,"China",3.11,2
2019-08-01,"Estonia",-0.4077,1
2019-08-01,"Indonesia",6.29,3
2019-08-01,"Israel",0.233458,1
2019-08-01,"South Africa",6.99381,3
2019-08-01,"Colombia",4.43,3
2019-08-01,"Latvia",-0.4077,1
2019-08-01,"Euro area",-0.4077,4
2019-08-01,"Lithuania",-0.4077,1
2019-08-01,"Romania",3.07619,3
2019-09-01,"Australia",0.98,1
2019-09-01,"Austria",-0.4176,4
2019-09-01,"Belgium",-0.4176,4
2019-09-01,"Canada",1.832785,4
2019-09-01,"Czechia",2.1415,4
2019-09-01,"Denmark",-0.4477381,4
2019-09-01,"Finland",-0.4176,4
2019-09-01,"France",-0.4176,4
2019-09-01,"Germany",-0.4176,4
2019-09-01,"Greece",-0.4176,4
2019-09-01,"Iceland",4.2,3
2019-09-01,"Ireland",-0.4176,4
2019-09-01,"Italy",-0.4176,4
2019-09-01,"Korea",1.54,1
2019-09-01,"Luxembourg",-0.4176,4
2019-09-01,"Mexico",8.11,3
2019-09-01,"Netherlands",-0.4176,4
2019-09-01,"New Zealand",1.15,1
2019-09-01,"Norway",1.7,1
2019-09-01,"Poland",1.72,3
2019-09-01,"Portugal",-0.4176,4
2019-09-01,"Slovak Republic",-0.4176,1
2019-09-01,"Spain",-0.4176,4
2019-09-01,"Sweden",-0.4094,4
2019-09-01,"Switzerland",-0.72,4
2019-09-01,"United Kingdom",0.77,1
2019-09-01,"United States",2.03,4
2019-09-01,"China",3.3,2
2019-09-01,"Estonia",-0.4176,1
2019-09-01,"Indonesia",6.04,3
2019-09-01,"Israel",0.17,1
2019-09-01,"South Africa",6.8575,3
2019-09-01,"Colombia",4.48,3
2019-09-01,"Latvia",-0.4176,1
2019-09-01,"Euro area",-0.4176,4
2019-09-01,"Lithuania",-0.4176,1
2019-09-01,"Romania",3.058095,3
2019-10-01,"Australia",0.88,1
2019-10-01,"Austria",-0.4129,4
2019-10-01,"Belgium",-0.4129,4
2019-10-01,"Canada",1.844795,4
2019-10-01,"Czechia",2.17381,4
2019-10-01,"Denmark",-0.4278304,4
2019-10-01,"Finland",-0.4129,4
2019-10-01,"France",-0.4129,4
2019-10-01,"Germany",-0.4129,4
2019-10-01,"Greece",-0.4129,4
2019-10-01,"Iceland",3.9,3
2019-10-01,"Ireland",-0.4129,4
2019-10-01,"Italy",-0.4129,4
2019-10-01,"Korea",1.46,1
2019-10-01,"Luxembourg",-0.4129,4
2019-10-01,"Mexico",7.89,3
2019-10-01,"Netherlands",-0.4129,4
2019-10-01,"New Zealand",1.05,1
2019-10-01,"Norway",1.81,1
2019-10-01,"Poland",1.71,3
2019-10-01,"Portugal",-0.4129,4
2019-10-01,"Slovak Republic",-0.4129,1
2019-10-01,"Spain",-0.4129,4
2019-10-01,"Sweden",-0.4333,4
2019-10-01,"Switzerland",-0.72,4
2019-10-01,"United Kingdom",0.78,1
2019-10-01,"United States",1.88,4
2019-10-01,"China",3.46,2
2019-10-01,"Estonia",-0.4129,1
2019-10-01,"Indonesia",5.74,3
2019-10-01,"Israel",0.2,1
2019-10-01,"South Africa",6.811739,3
2019-10-01,"Colombia",4.41,3
2019-10-01,"Latvia",-0.4129,1
2019-10-01,"Euro area",-0.4129,4
2019-10-01,"Lithuania",-0.4129,1
2019-10-01,"Romania",3.046957,3
2019-11-01,"Australia",0.91,1
2019-11-01,"Austria",-0.4013,4
2019-11-01,"Belgium",-0.4013,4
2019-11-01,"Canada",1.845125,4
2019-11-01,"Czechia",2.179,4
2019-11-01,"Denmark",-0.4136429,4
2019-11-01,"Finland",-0.4013,4
2019-11-01,"France",-0.4013,4
2019-11-01,"Germany",-0.4013,4
2019-11-01,"Greece",-0.4013,4
2019-11-01,"Iceland",3.7,3
2019-11-01,"Ireland",-0.4013,4
2019-11-01,"Italy",-0.4013,4
2019-11-01,"Korea",1.52,1
2019-11-01,"Luxembourg",-0.4013,4
2019-11-01,"Mexico",7.7,3
2019-11-01,"Netherlands",-0.4013,4
2019-11-01,"New Zealand",1.18,1
2019-11-01,"Norway",1.85,1
2019-11-01,"Poland",1.71,3
2019-11-01,"Portugal",-0.4013,4
2019-11-01,"Slovak Republic",-0.4013,1
2019-11-01,"Spain",-0.4013,4
2019-11-01,"Sweden",-0.4717,4
2019-11-01,"Switzerland",-0.72,4
2019-11-01,"United Kingdom",0.79,1
2019-11-01,"United States",1.77,4
2019-11-01,"China",3.33,2
2019-11-01,"Estonia",-0.4013,1
2019-11-01,"Indonesia",5.5,3
2019-11-01,"Israel",0.14,1
2019-11-01,"South Africa",7.000476,3
2019-11-01,"Colombia",4.43,3
2019-11-01,"Latvia",-0.4013,1
2019-11-01,"Euro area",-0.4013,4
2019-11-01,"Lithuania",-0.4013,1
2019-11-01,"Romania",2.981429,3
2019-12-01,"Australia",0.9,1
2019-12-01,"Austria",-0.3947,4
2019-12-01,"Belgium",-0.3947,4
2019-12-01,"Canada",1.90931,4
2019-12-01,"Czechia",2.18,4
2019-12-01,"Denmark",-0.40055,4
2019-12-01,"Finland",-0.3947,4
2019-12-01,"France",-0.3947,4
2019-12-01,"Germany",-0.3947,4
2019-12-01,"Greece",-0.3947,4
2019-12-01,"Iceland",3.7,3
2019-12-01,"Ireland",-0.3947,4
2019-12-01,"Italy",-0.3947,4
2019-12-01,"Korea",1.53,1
2019-12-01,"Luxembourg",-0.3947,4
2019-12-01,"Mexico",7.56,3
2019-12-01,"Netherlands",-0.3947,4
2019-12-01,"New Zealand",1.23,1
2019-12-01,"Norway",1.85,1
2019-12-01,"Poland",1.71,3
2019-12-01,"Portugal",-0.3947,4
2019-12-01,"Slovak Republic",-0.3947,1
2019-12-01,"Spain",-0.3947,4
2019-12-01,"Sweden",-0.455,4
2019-12-01,"Switzerland",-0.70579,4
2019-12-01,"United Kingdom",0.79,1
2019-12-01,"United States",1.76,4
2019-12-01,"China",3.49,2
2019-12-01,"Estonia",-0.3947,1
2019-12-01,"Indonesia",5.5,3
2019-12-01,"Israel",0.18,1
2019-12-01,"South Africa",7.126667,3
2019-12-01,"Colombia",4.52,3
2019-12-01,"Latvia",-0.3947,1
2019-12-01,"Euro area",-0.3947,4
2019-12-01,"Lithuania",-0.3947,1
2019-12-01,"Romania",3.1175,3
2020-01-01,"Australia",0.89,1
2020-01-01,"Austria",-0.3911,4
2020-01-01,"Belgium",-0.3911,4
2020-01-01,"Canada",1.912474,4
2020-01-01,"Czechia",2.169545,4
2020-01-01,"Denmark",-0.4078909,4
2020-01-01,"Finland",-0.3911,4
2020-01-01,"France",-0.3911,4
2020-01-01,"Germany",-0.3911,4
2020-01-01,"Greece",-0.3911,4
2020-01-01,"Iceland",3.66,3
2020-01-01,"Ireland",-0.3911,4
2020-01-01,"Italy",-0.3911,4
2020-01-01,"Korea",1.47,1
2020-01-01,"Luxembourg",-0.3911,4
2020-01-01,"Mexico",7.44,3
2020-01-01,"Netherlands",-0.3911,4
2020-01-01,"New Zealand",1.27,1
2020-01-01,"Norway",1.83,1
2020-01-01,"Poland",1.71,3
2020-01-01,"Portugal",-0.3911,4
2020-01-01,"Slovak Republic",-0.3911,1
2020-01-01,"Spain",-0.3911,4
2020-01-01,"Sweden",-0.1749,4
2020-01-01,"Switzerland",-0.635,4
2020-01-01,"United Kingdom",0.74,1
2020-01-01,"United States",1.65,4
2020-01-01,"China",3.67,2
2020-01-01,"Estonia",-0.3911,1
2020-01-01,"Indonesia",5.47,3
2020-01-01,"Israel",0.19,1
2020-01-01,"South Africa",6.858077,3
2020-01-01,"Colombia",4.54,3
2020-01-01,"Latvia",-0.3911,1
2020-01-01,"Euro area",-0.3911,4
2020-01-01,"Lithuania",-0.3911,1
2020-01-01,"Romania",3.1735,3
2020-02-01,"Australia",0.89,1
2020-02-01,"Austria",-0.4088,4
2020-02-01,"Belgium",-0.4088,4
2020-02-01,"Canada",1.802298,4
2020-02-01,"Czechia",2.3435,4
2020-02-01,"Denmark",-0.40899,4
2020-02-01,"Finland",-0.4088,4
2020-02-01,"France",-0.4088,4
2020-02-01,"Germany",-0.4088,4
2020-02-01,"Greece",-0.4088,4
2020-02-01,"Iceland",3.43,3
2020-02-01,"Ireland",-0.4088,4
2020-02-01,"Italy",-0.4088,4
2020-02-01,"Korea",1.42,1
2020-02-01,"Luxembourg",-0.4088,4
2020-02-01,"Mexico",7.3,3
2020-02-01,"Netherlands",-0.4088,4
2020-02-01,"New Zealand",1.18,1
2020-02-01,"Norway",1.75,1
2020-02-01,"Poland",1.71,3
2020-02-01,"Portugal",-0.4088,4
2020-02-01,"Slovak Republic",-0.4088,1
2020-02-01,"Spain",-0.4088,4
2020-02-01,"Sweden",-0.1499,4
2020-02-01,"Switzerland",-0.66,4
2020-02-01,"United Kingdom",0.75,1
2020-02-01,"United States",1.59,4
2020-02-01,"China",2.98,2
2020-02-01,"Estonia",-0.4088,1
2020-02-01,"Indonesia",5.33,3
2020-02-01,"Israel",0.18,1
2020-02-01,"South Africa",6.334,3
2020-02-01,"Colombia",4.46,3
2020-02-01,"Latvia",-0.4088,1
2020-02-01,"Euro area",-0.4088,4
2020-02-01,"Lithuania",-0.4088,1
2020-02-01,"Romania",3.0825,3
2020-03-01,"Australia",0.53,1
2020-03-01,"Austria",-0.4166,4
2020-03-01,"Belgium",-0.4166,4
2020-03-01,"Canada",1.268552,4
2020-03-01,"Czechia",1.953182,4
2020-03-01,"Denmark",-0.3628727,4
2020-03-01,"Finland",-0.4166,4
2020-03-01,"France",-0.4166,4
2020-03-01,"Germany",-0.4166,4
2020-03-01,"Greece",-0.4166,4
2020-03-01,"Iceland",2.43,3
2020-03-01,"Ireland",-0.4166,4
2020-03-01,"Italy",-0.4166,4
2020-03-01,"Korea",1.23,1
2020-03-01,"Luxembourg",-0.4166,4
2020-03-01,"Mexico",6.98,3
2020-03-01,"Netherlands",-0.4166,4
2020-03-01,"New Zealand",0.71,1
2020-03-01,"Norway",1.39,1
2020-03-01,"Poland",1.17,3
2020-03-01,"Portugal",-0.4166,4
2020-03-01,"Slovak Republic",-0.4166,1
2020-03-01,"Spain",-0.4166,4
2020-03-01,"Sweden",-0.1529,4
2020-03-01,"Switzerland",-0.67,4
2020-03-01,"United Kingdom",0.53,1
2020-03-01,"United States",1.35,4
2020-03-01,"China",2.55,2
2020-03-01,"Estonia",-0.4166,1
2020-03-01,"Indonesia",5.02,3
2020-03-01,"Israel",0.19,1
2020-03-01,"South Africa",6.0904,3
2020-03-01,"Colombia",4.5,3
2020-03-01,"Latvia",-0.4166,1
2020-03-01,"Euro area",-0.4166,4
2020-03-01,"Lithuania",-0.4166,1
2020-03-01,"Romania",2.853182,3
2020-04-01,"Australia",0.17,1
2020-04-01,"Austria",-0.254,4
2020-04-01,"Belgium",-0.254,4
2020-04-01,"Canada",0.4828462,4
2020-04-01,"Czechia",0.9645,4
2020-04-01,"Denmark",-0.1226368,4
2020-04-01,"Finland",-0.254,4
2020-04-01,"France",-0.254,4
2020-04-01,"Germany",-0.254,4
2020-04-01,"Greece",-0.254,4
2020-04-01,"Iceland",2.43,3
2020-04-01,"Ireland",-0.254,4
2020-04-01,"Italy",-0.254,4
2020-04-01,"Korea",1.1,1
2020-04-01,"Luxembourg",-0.254,4
2020-04-01,"Mexico",6.43,3
2020-04-01,"Netherlands",-0.254,4
2020-04-01,"New Zealand",0.39,1
2020-04-01,"Norway",0.76,1
2020-04-01,"Poland",0.68,3
2020-04-01,"Portugal",-0.254,4
2020-04-01,"Slovak Republic",-0.254,1
2020-04-01,"Spain",-0.254,4
2020-04-01,"Sweden",-0.1704,4
2020-04-01,"Switzerland",-0.67,4
2020-04-01,"United Kingdom",0.65,1
2020-04-01,"United States",0.65,4
2020-04-01,"China",2.32,2
2020-04-01,"Estonia",-0.254,1
2020-04-01,"Indonesia",4.9,3
2020-04-01,"Israel",0.09,1
2020-04-01,"South Africa",5.098261,3
2020-04-01,"Colombia",4.55,3
2020-04-01,"Latvia",-0.254,1
2020-04-01,"Euro area",-0.254,4
2020-04-01,"Lithuania",-0.254,1
2020-04-01,"Romania",2.5215,3
2020-05-01,"Australia",0.1,1
2020-05-01,"Austria",-0.272,4
2020-05-01,"Belgium",-0.272,4
2020-05-01,"Canada",0.3459205,4
2020-05-01,"Czechia",0.4573684,4
2020-05-01,"Denmark",-0.1266722,4
2020-05-01,"Finland",-0.272,4
2020-05-01,"France",-0.272,4
2020-05-01,"Germany",-0.272,4
2020-05-01,"Greece",-0.272,4
2020-05-01,"Iceland",1.66,3
2020-05-01,"Ireland",-0.272,4
2020-05-01,"Italy",-0.272,4
2020-05-01,"Korea",1.02,1
2020-05-01,"Luxembourg",-0.272,4
2020-05-01,"Mexico",5.93,3
2020-05-01,"Netherlands",-0.272,4
2020-05-01,"New Zealand",0.26,1
2020-05-01,"Norway",0.3,1
2020-05-01,"Poland",0.28,3
2020-05-01,"Portugal",-0.272,4
2020-05-01,"Slovak Republic",-0.272,1
2020-05-01,"Spain",-0.272,4
2020-05-01,"Sweden",-0.1393,4
2020-05-01,"Switzerland",-0.705,4
2020-05-01,"United Kingdom",0.33,1
2020-05-01,"United States",0.17,4
2020-05-01,"China",2.13,2
2020-05-01,"Estonia",-0.272,1
2020-05-01,"Indonesia",4.9,3
2020-05-01,"Israel",0.06,1
2020-05-01,"South Africa",4.158,3
2020-05-01,"Colombia",4.29,3
2020-05-01,"Latvia",-0.272,1
2020-05-01,"Euro area",-0.272,4
2020-05-01,"Lithuania",-0.272,1
2020-05-01,"Romania",2.4475,3
2020-06-01,"Australia",0.1,1
2020-06-01,"Austria",-0.376,4
2020-06-01,"Belgium",-0.376,4
2020-06-01,"Canada",0.3055641,4
2020-06-01,"Czechia",0.34,4
2020-06-01,"Denmark",-0.166495,4
2020-06-01,"Finland",-0.376,4
2020-06-01,"France",-0.376,4
2020-06-01,"Germany",-0.376,4
2020-06-01,"Greece",-0.376,4
2020-06-01,"Iceland",1.63,3
2020-06-01,"Ireland",-0.376,4
2020-06-01,"Italy",-0.376,4
2020-06-01,"Korea",0.79,1
2020-06-01,"Luxembourg",-0.376,4
2020-06-01,"Mexico",5.64,3
2020-06-01,"Netherlands",-0.376,4
2020-06-01,"New Zealand",0.28,1
2020-06-01,"Norway",0.34,1
2020-06-01,"Poland",0.26,3
2020-06-01,"Portugal",-0.376,4
2020-06-01,"Slovak Republic",-0.376,1
2020-06-01,"Spain",-0.376,4
2020-06-01,"Sweden",-0.08471,4
2020-06-01,"Switzerland",-0.70917,4
2020-06-01,"United Kingdom",0.19,1
2020-06-01,"United States",0.2,4
2020-06-01,"China",2.54,2
2020-06-01,"Estonia",-0.376,1
2020-06-01,"Indonesia",4.81,3
2020-06-01,"Israel",0.05,1
2020-06-01,"South Africa",4.1012,3
2020-06-01,"Colombia",3.76,3
2020-06-01,"Latvia",-0.376,1
2020-06-01,"Euro area",-0.376,4
2020-06-01,"Lithuania",-0.376,1
2020-06-01,"Romania",2.204,3
2020-07-01,"Australia",0.1,1
2020-07-01,"Austria",-0.4441,4
2020-07-01,"Belgium",-0.4441,4
2020-07-01,"Canada",0.2829986,4
2020-07-01,"Czechia",0.34,4
2020-07-01,"Denmark",-0.187113,4
2020-07-01,"Finland",-0.4441,4
2020-07-01,"France",-0.4441,4
2020-07-01,"Germany",-0.4441,4
2020-07-01,"Greece",-0.4441,4
2020-07-01,"Iceland",1.53,3
2020-07-01,"Ireland",-0.4441,4
2020-07-01,"Italy",-0.4441,4
2020-07-01,"Korea",0.79,1
2020-07-01,"Luxembourg",-0.4441,4
2020-07-01,"Mexico",5.2,3
2020-07-01,"Netherlands",-0.4441,4
2020-07-01,"New Zealand",0.3,1
2020-07-01,"Norway",0.32,1
2020-07-01,"Poland",0.23,3
2020-07-01,"Portugal",-0.4441,4
2020-07-01,"Slovak Republic",-0.4441,1
2020-07-01,"Spain",-0.4441,4
2020-07-01,"Sweden",-0.08452,4
2020-07-01,"Switzerland",-0.7,4
2020-07-01,"United Kingdom",0.1,1
2020-07-01,"United States",0.18,4
2020-07-01,"China",2.76,2
2020-07-01,"Estonia",-0.4441,1
2020-07-01,"Indonesia",4.53,3
2020-07-01,"Israel",0.04,1
2020-07-01,"South Africa",3.945926,3
2020-07-01,"Colombia",3.34,3
2020-07-01,"Latvia",-0.4441,1
2020-07-01,"Euro area",-0.4441,4
2020-07-01,"Lithuania",-0.4441,1
2020-07-01,"Romania",2.15913,3
2020-08-01,"Australia",0.1,1
2020-08-01,"Austria",-0.4797,4
2020-08-01,"Belgium",-0.4797,4
2020-08-01,"Canada",0.25565,4
2020-08-01,"Czechia",0.34,4
2020-08-01,"Denmark",-0.2068286,4
2020-08-01,"Finland",-0.4797,4
2020-08-01,"France",-0.4797,4
2020-08-01,"Germany",-0.4797,4
2020-08-01,"Greece",-0.4797,4
2020-08-01,"Iceland",1.59,3
2020-08-01,"Ireland",-0.4797,4
2020-08-01,"Italy",-0.4797,4
2020-08-01,"Korea",0.68,1
2020-08-01,"Luxembourg",-0.4797,4
2020-08-01,"Mexico",4.95,3
2020-08-01,"Netherlands",-0.4797,4
2020-08-01,"New Zealand",0.29,1
2020-08-01,"Norway",0.25,1
2020-08-01,"Poland",0.23,3
2020-08-01,"Portugal",-0.4797,4
2020-08-01,"Slovak Republic",-0.4797,1
2020-08-01,"Spain",-0.4797,4
2020-08-01,"Sweden",-0.1192,4
2020-08-01,"Switzerland",-0.73,4
2020-08-01,"United Kingdom",0.07,1
2020-08-01,"United States",0.15,4
2020-08-01,"China",2.97,2
2020-08-01,"Estonia",-0.4797,1
2020-08-01,"Indonesia",4.34,3
2020-08-01,"Israel",0.05,1
2020-08-01,"South Africa",3.6924,3
2020-08-01,"Colombia",2.79,3
2020-08-01,"Latvia",-0.4797,1
2020-08-01,"Euro area",-0.4797,4
2020-08-01,"Lithuania",-0.4797,1
2020-08-01,"Romania",2.025714,3
2020-09-01,"Australia",0.09,1
2020-09-01,"Austria",-0.4914,4
2020-09-01,"Belgium",-0.4914,4
2020-09-01,"Canada",0.2514162,4
2020-09-01,"Czechia",0.3409524,4
2020-09-01,"Denmark",-0.2257773,4
2020-09-01,"Finland",-0.4914,4
2020-09-01,"France",-0.4914,4
2020-09-01,"Germany",-0.4914,4
2020-09-01,"Greece",-0.4914,4
2020-09-01,"Iceland",1.56,3
2020-09-01,"Ireland",-0.4914,4
2020-09-01,"Italy",-0.4914,4
2020-09-01,"Korea",0.63,1
2020-09-01,"Luxembourg",-0.4914,4
2020-09-01,"Mexico",4.71,3
2020-09-01,"Netherlands",-0.4914,4
2020-09-01,"New Zealand",0.3,1
2020-09-01,"Norway",0.27,1
2020-09-01,"Poland",0.22,3
2020-09-01,"Portugal",-0.4914,4
2020-09-01,"Slovak Republic",-0.4914,1
2020-09-01,"Spain",-0.4914,4
2020-09-01,"Sweden",-0.1307,4
2020-09-01,"Switzerland",-0.7,4
2020-09-01,"United Kingdom",0.06,1
2020-09-01,"United States",0.13,4
2020-09-01,"China",2.99,2
2020-09-01,"Estonia",-0.4914,1
2020-09-01,"Indonesia",4.31,3
2020-09-01,"Israel",0.06,1
2020-09-01,"South Africa",3.4464,3
2020-09-01,"Colombia",2.39,3
2020-09-01,"Latvia",-0.4914,1
2020-09-01,"Euro area",-0.4914,4
2020-09-01,"Lithuania",-0.4914,1
2020-09-01,"Romania",2.001364,3
2020-10-01,"Australia",0.07,1
2020-10-01,"Austria",-0.5091,4
2020-10-01,"Belgium",-0.5091,4
2020-10-01,"Canada",0.2452181,4
2020-10-01,"Czechia",0.35,4
2020-10-01,"Denmark",-0.2192364,4
2020-10-01,"Finland",-0.5091,4
2020-10-01,"France",-0.5091,4
2020-10-01,"Germany",-0.5091,4
2020-10-01,"Greece",-0.5091,4
2020-10-01,"Iceland",1.5,3
2020-10-01,"Ireland",-0.5091,4
2020-10-01,"Italy",-0.5091,4
2020-10-01,"Korea",0.63,1
2020-10-01,"Luxembourg",-0.5091,4
2020-10-01,"Mexico",4.53,3
2020-10-01,"Netherlands",-0.5091,4
2020-10-01,"New Zealand",0.27,1
2020-10-01,"Norway",0.33,1
2020-10-01,"Poland",0.22,3
2020-10-01,"Portugal",-0.5091,4
2020-10-01,"Slovak Republic",-0.5091,1
2020-10-01,"Spain",-0.5091,4
2020-10-01,"Sweden",-0.1285,4
2020-10-01,"Switzerland",-0.72,4
2020-10-01,"United Kingdom",0.05,1
2020-10-01,"United States",0.12,4
2020-10-01,"China",3.18,2
2020-10-01,"Estonia",-0.5091,1
2020-10-01,"Indonesia",4.3,3
2020-10-01,"Israel",0.03,1
2020-10-01,"South Africa",3.470741,3
2020-10-01,"Colombia",2.03,3
2020-10-01,"Latvia",-0.5091,1
2020-10-01,"Euro area",-0.5091,4
2020-10-01,"Lithuania",-0.5091,1
2020-10-01,"Romania",2.123182,3
2020-11-01,"Australia",0.02,1
2020-11-01,"Austria",-0.5209,4
2020-11-01,"Belgium",-0.5209,4
2020-11-01,"Canada",0.237422,4
2020-11-01,"Czechia",0.35,4
2020-11-01,"Denmark",-0.2285714,4
2020-11-01,"Finland",-0.5209,4
2020-11-01,"France",-0.5209,4
2020-11-01,"Germany",-0.5209,4
2020-11-01,"Greece",-0.5209,4
2020-11-01,"Iceland",1.28,3
2020-11-01,"Ireland",-0.5209,4
2020-11-01,"Italy",-0.5209,4
2020-11-01,"Korea",0.66,1
2020-11-01,"Luxembourg",-0.5209,4
2020-11-01,"Mexico",4.49,3
2020-11-01,"Netherlands",-0.5209,4
2020-11-01,"New Zealand",0.27,1
2020-11-01,"Norway",0.36,1
2020-11-01,"Poland",0.22,3
2020-11-01,"Portugal",-0.5209,4
2020-11-01,"Slovak Republic",-0.5209,1
2020-11-01,"Spain",-0.5209,4
2020-11-01,"Sweden",-0.1245,4
2020-11-01,"Switzerland",-0.7,4
2020-11-01,"United Kingdom",0.04,1
2020-11-01,"United States",0.16,4
2020-11-01,"China",3.56,2
2020-11-01,"Estonia",-0.5209,1
2020-11-01,"Indonesia",4.22,3
2020-11-01,"Israel",0.03,1
2020-11-01,"South Africa",3.5916,3
2020-11-01,"Colombia",1.96,3
2020-11-01,"Latvia",-0.5209,1
2020-11-01,"Euro area",-0.5209,4
2020-11-01,"Lithuania",-0.5209,1
2020-11-01,"Romania",2.069,3
2020-12-01,"Australia",0.02,1
2020-12-01,"Austria",-0.5381,4
2020-12-01,"Belgium",-0.5381,4
2020-12-01,"Canada",0.235101,4
2020-12-01,"Czechia",0.3509524,4
2020-12-01,"Denmark",-0.223665,4
2020-12-01,"Finland",-0.5381,4
2020-12-01,"France",-0.5381,4
2020-12-01,"Germany",-0.5381,4
2020-12-01,"Greece",-0.5381,4
2020-12-01,"Iceland",1.38,3
2020-12-01,"Ireland",-0.5381,4
2020-12-01,"Italy",-0.5381,4
2020-12-01,"Korea",0.66,1
2020-12-01,"Luxembourg",-0.5381,4
2020-12-01,"Mexico",4.48,3
2020-12-01,"Netherlands",-0.5381,4
2020-12-01,"New Zealand",0.26,1
2020-12-01,"Norway",0.49,1
2020-12-01,"Poland",0.21,3
2020-12-01,"Portugal",-0.5381,4
2020-12-01,"Slovak Republic",-0.5381,1
2020-12-01,"Spain",-0.5381,4
2020-12-01,"Sweden",-0.1826,4
2020-12-01,"Switzerland",-0.72,4
2020-12-01,"United Kingdom",0.03,1
2020-12-01,"United States",0.17,4
2020-12-01,"China",3.33,2
2020-12-01,"Estonia",-0.5381,1
2020-12-01,"Indonesia",4.06,3
2020-12-01,"Israel",0.05,1
2020-12-01,"South Africa",3.760417,3
2020-12-01,"Colombia",1.93,3
2020-12-01,"Latvia",-0.5381,1
2020-12-01,"Euro area",-0.5381,4
2020-12-01,"Lithuania",-0.5381,1
2020-12-01,"Romania",2.04,3
2021-01-01,"Australia",0.01,1
2021-01-01,"Austria",-0.5472,4
2021-01-01,"Belgium",-0.5472,4
2021-01-01,"Canada",0.1978955,4
2021-01-01,"Czechia",0.36,4
2021-01-01,"Denmark",-0.237845,4
2021-01-01,"Finland",-0.5472,4
2021-01-01,"France",-0.5472,4
2021-01-01,"Germany",-0.5472,4
2021-01-01,"Greece",-0.5472,4
2021-01-01,"Iceland",1.38,3
2021-01-01,"Ireland",-0.5472,4
2021-01-01,"Italy",-0.5472,4
2021-01-01,"Korea",0.68,1
2021-01-01,"Luxembourg",-0.5472,4
2021-01-01,"Mexico",4.44,3
2021-01-01,"Netherlands",-0.5472,4
2021-01-01,"New Zealand",0.28,1
2021-01-01,"Norway",0.48,1
2021-01-01,"Poland",0.21,3
2021-01-01,"Portugal",-0.5472,4
2021-01-01,"Slovak Republic",-0.5472,1
2021-01-01,"Spain",-0.5472,4
2021-01-01,"Sweden",-0.1504,4
2021-01-01,"Switzerland",-0.739,4
2021-01-01,"United Kingdom",0.03,1
2021-01-01,"United States",0.14,4
2021-01-01,"China",3.01,2
2021-01-01,"Estonia",-0.5472,1
2021-01-01,"Indonesia",4.05,3
2021-01-01,"Israel",-0.08,1
2021-01-01,"South Africa",3.8108,3
2021-01-01,"Colombia",1.91,3
2021-01-01,"Latvia",-0.5472,1
2021-01-01,"Euro area",-0.5472,4
2021-01-01,"Lithuania",-0.5472,1
2021-01-01,"Romania",1.6995,3
2021-02-01,"Australia",0.01,1
2021-02-01,"Austria",-0.5411,4
2021-02-01,"Belgium",-0.5411,4
2021-02-01,"Canada",0.1783747,4
2021-02-01,"Czechia",0.36,4
2021-02-01,"Denmark",-0.22733,4
2021-02-01,"Finland",-0.5411,4
2021-02-01,"France",-0.5411,4
2021-02-01,"Germany",-0.5411,4
2021-02-01,"Greece",-0.5411,4
2021-02-01,"Iceland",1.38,3
2021-02-01,"Ireland",-0.5411,4
2021-02-01,"Italy",-0.5411,4
2021-02-01,"Korea",0.73,1
2021-02-01,"Luxembourg",-0.5411,4
2021-02-01,"Mexico",4.33,3
2021-02-01,"Netherlands",-0.5411,4
2021-02-01,"New Zealand",0.28,1
2021-02-01,"Norway",0.45,1
2021-02-01,"Poland",0.21,3
2021-02-01,"Portugal",-0.5411,4
2021-02-01,"Slovak Republic",-0.5411,1
2021-02-01,"Spain",-0.5411,4
2021-02-01,"Sweden",-0.1313,4
2021-02-01,"Switzerland",-0.73,4
2021-02-01,"United Kingdom",0.05,1
2021-02-01,"United States",0.11,4
2021-02-01,"China",3.25,2
2021-02-01,"Estonia",-0.5411,1
2021-02-01,"Indonesia",3.96,3
